291267.8055418706,1128580.0,837312.1944581296,2018-01-01 13:08:30
297540.61013207823,1129280.0,831739.3898679218,2018-01-01 13:11:30
342886.8477984651,1169040.0,826153.1522015348,2018-01-01 13:14:30
356567.0951895062,1173380.0,816812.9048104938,2018-01-01 13:19:00
361139.1543923693,1172330.0,811190.8456076307,2018-01-01 13:22:00
386922.14667140925,1192477.5,805555.3533285907,2018-01-01 13:25:30
394848.57202663017,1194755.0,799906.4279733698,2018-01-01 13:28:30
362067.65068623563,1155695.0,793627.3493137644,2018-01-01 13:31:30
379945.3190894537,1163523.750001127,783578.430911673,2018-01-01 13:35:00
371960.5318841616,1150498.75,778538.2181158385,2018-01-01 13:37:00
399789.2930714008,1170747.5,770958.2069285992,2018-01-01 13:40:30
415357.65703276475,1173630.0,758272.3429672351,2018-01-01 13:45:30
425553.60898622574,1173630.0,748076.3910137742,2018-01-01 13:49:30
421189.0164429096,1159027.4459171174,737838.4294742078,2018-01-01 13:53:30
405825.70831813116,1133384.1666666665,727558.4583485354,2018-01-01 13:57:30
411114.7808090892,1133517.5,722402.7191909109,2018-01-01 13:59:30
425065.22704715526,1138455.0,713389.7729528446,2018-01-01 14:02:30
441214.09517164936,1138455.0,697240.9048283506,2018-01-01 14:07:30
450952.11717076134,1138455.0,687502.8828292387,2018-01-01 14:10:30
454206.24135786755,1138455.0,684248.7586421324,2018-01-01 14:11:30
457464.4239720092,1138455.0,680990.5760279908,2018-01-01 14:12:30
464992.9644813964,1139455.0,674462.0355186035,2018-01-01 14:14:00
468263.3223766421,1139455.0,671191.6776233579,2018-01-01 14:15:30
471537.7386989232,1139455.0,667917.2613010769,2018-01-01 14:16:30
474816.21344823705,1139455.0,664638.786551763,2018-01-01 14:17:30
473161.24662458757,1134517.5,661356.2533754124,2018-01-01 14:18:30
471510.3382279713,1129580.0,658069.6617720285,2018-01-01 14:19:30
475800.9882583905,1130580.0,654779.0117416095,2018-01-01 14:20:30
481095.6967158451,1132580.0,651484.303284155,2018-01-01 14:21:30
484194.46360033343,1132380.0,648185.5363996665,2018-01-01 14:22:30
488697.2889118566,1133580.0,644882.7110881433,2018-01-01 14:23:30
492004.1726504137,1133580.0,641575.8273495863,2018-01-01 14:24:30
496448.4481493396,1134713.3333333333,638264.8851839937,2018-01-01 14:25:30
499630.1154086337,1134580.0,634949.8845913663,2018-01-01 14:26:30
502949.17442829505,1134580.0,631630.8255717049,2018-01-01 14:27:30
506272.2918749924,1134580.0,628307.7081250076,2018-01-01 14:28:30
509599.4677487232,1134580.0,624980.5322512768,2018-01-01 14:29:30
512930.70204948937,1134580.0,621649.2979505108,2018-01-01 14:30:30
517916.7161039344,1135580.0,617663.2838960655,2018-01-01 14:31:30
522908.52530541026,1136580.0,613671.4746945896,2018-01-01 14:32:30
530909.5291494539,1136580.0,605670.4708505461,2018-01-01 14:34:00
534918.7237920212,1136580.0,601661.2762079788,2018-01-01 14:35:30
539933.7135816199,1137580.0,597646.2864183801,2018-01-01 14:36:30
553729.4985182497,1147355.0,593625.5014817503,2018-01-01 14:37:30
567531.0786019106,1157130.0,589598.9213980894,2018-01-01 14:38:30
590700.9538326004,1176267.5,585566.5461673996,2018-01-01 14:39:30
613876.6242103219,1195405.0,581528.3757896781,2018-01-01 14:40:30
617787.2564017419,1195271.6666666665,577484.4102649246,2018-01-01 14:41:30
620970.3504068574,1194405.0,573434.6495931426,2018-01-01 14:42:30
630087.2571915155,1195405.0,565317.7428084845,2018-01-01 14:44:00
634154.4033043911,1195405.0,561250.5966956089,2018-01-01 14:45:30
639227.3445642974,1196405.0,557177.6554357026,2018-01-01 14:46:30
642406.0809712339,1195505.0,553098.9190287661,2018-01-01 14:47:30
647390.6125252009,1196405.0,549014.3874747991,2018-01-01 14:48:30
651480.9392261995,1196405.0,544924.0607738005,2018-01-01 14:49:30
655577.0610742278,1196405.0,540827.9389257722,2018-01-01 14:50:30
659195.644735954,1195921.6666666665,536726.0219307127,2018-01-01 14:51:30
643649.1902113778,1176267.5,532618.3097886222,2018-01-01 14:52:30
618850.1975004995,1147355.0,528504.8024995005,2018-01-01 14:53:30
613194.4999366503,1137580.0,524385.5000633497,2018-01-01 14:54:30
617319.5975198327,1137580.0,520260.40248016734,2018-01-01 14:55:30
623450.4902500466,1139580.0,516129.50974995346,2018-01-01 14:56:30
627587.17812729,1139580.0,511992.82187271013,2018-01-01 14:57:30
632729.6611515644,1140580.0,507850.33884843555,2018-01-01 14:58:30
636877.9393228702,1140580.0,503702.0606771298,2018-01-01 14:59:30
643444.0126412063,1142992.0,499547.98735879373,2018-01-01 15:00:30
653954.2896034906,1148653.5,494699.2103965094,2018-01-01 15:01:30
665439.104951181,1155281.6666666667,489842.5617154858,2018-01-01 15:02:30
671210.9586842766,1156189.0,484978.0413157235,2018-01-01 15:03:30
677474.0174694441,1157579.6666666667,480105.64919722266,2018-01-01 15:04:30
686261.614640017,1161487.0,475225.38535998296,2018-01-01 15:05:30
691990.4168626629,1162327.6666666667,470337.2498040038,2018-01-01 15:06:30
698810.4241373797,1164251.6666666667,465441.2425292869,2018-01-01 15:07:30
706421.6364641696,1166959.0,460537.3635358304,2018-01-01 15:08:30
714157.3871763649,1169783.0,455625.61282363517,2018-01-01 15:09:30
721901.0096072985,1172607.0,450705.9903927016,2018-01-01 15:10:30
729652.5037569711,1175431.0,445778.49624302884,2018-01-01 15:11:30
737411.8696253829,1178255.0,440843.13037461694,2018-01-01 15:12:30
745179.1072125331,1181079.0,435899.8927874669,2018-01-01 15:13:30
752304.2165184225,1183253.0,430948.78348157764,2018-01-01 15:14:30
759387.1975430503,1185377.0,425989.8024569497,2018-01-01 15:15:30
766828.0502864174,1187851.0,421022.94971358276,2018-01-01 15:16:30
771789.2747485227,1187837.5,416048.2252514773,2018-01-01 15:17:30
776758.3709293676,1187824.0,411065.6290706324,2018-01-01 15:18:30
784072.8388289507,1190148.0,406075.16117104946,2018-01-01 15:19:30
791395.1784472725,1192472.0,401076.8215527276,2018-01-01 15:20:30
798225.3897843334,1194296.0,396070.6102156666,2018-01-01 15:21:30
805463.4728401334,1196520.0,391056.5271598666,2018-01-01 15:22:30
811909.4276146721,1197944.0,386034.5723853279,2018-01-01 15:23:30
818779.9207746158,1199784.6666666665,381004.7458920508,2018-01-01 15:24:30
826624.9523199656,1202592.0,375967.0476800345,2018-01-01 15:25:30
834494.5222507203,1205416.0,370921.47774927964,2018-01-01 15:26:30
